Date,KGF.L,DPLM.L,BP.L,RR.L,SMT.L,SGE.L,GLEN.L,GSK.L,BTRW.L,AV.L,FRES.L,RIO.L,BAES.L,INF.L,MNDI.L,WTB.L,NWG.L,LSEG.L,BNZL.L,PSON.L,ITRK.L,AAF.L,VOD.L,.FTSE,LAND.L,CCH.L,AHT.L,IMB.L,MTLN.L,HLMA.L,SN.L,BARC.L,BATS.L,PSN.L,RTO.L,JD.L,MKS.L,MNG.L,AZN.L,SSE.L,RMV.L,LMPL.L,HSBA.L,PRU.L,CTEC.L,HWDN.L,HLN.L,CPG.L,CNA.L,PHNX.L,EZJ.L,ABF.L,BT.L,IHG.L,WEIR.L,MRON.L,ADML.L,DGE.L,ENT.L,ULVR.L,EDV.L,HSX.L,PSHP.L,WPP.L,ICAG.L,BEZG.L,AUTOA.L,CCEPC.L,HIK.L,FCIT.L,BAB.L,EXPN.L,CRDA.L,SMIN.L,SJP.L,NG.L,UU.L,PCT.L,III.L,STAN.L,DCC.L,BRBY.L,REL.L,AAL.L,LGEN.L,NXT.L,GAW.L,ANTO.L,IMI.L,TSCO.L,ALWA.L,SVT.L,SGRO.L,RKT.L,SHEL.L,BKGH.L,SPX.L,SBRY.L,LLOY.L,ICGIN.L,SDR.L
2017-03-20,347.4,1063.0,461.1,255.125821,365.6,640.5,330.029174,1705.490531,501.698773,531.545224,1483.51228,3158.100113,649.0,639.5,1857.926013,3364.321752,220.068585,3098.0,2335.0,651.5,3917.0,,210.5,7429.81,1046.683156,1874.791303,1684.0,3888.0,,991.5,1247.0,228.3,5188.0,2121.0,247.1,74.32,313.610118,,4900.0,1507.0,396.3,154.2,643.736379,1460.252455,259.7,419.217337,,1518.185136,214.2,717.15666,854.541695,2593.515454,333.15,3922.584261,1935.0,482.027491,1620.845453,2328.0,707.346288,4357.143624,,1103.0,1164.737062,1681.0,374.23453,443.6,386.6,2789.206296,2134.0,580.0,923.5,1641.0,3656.532621,1596.0,1077.0,913.733419,1004.0,95.35,734.0,732.3,7125.0,1785.0,1540.0,1214.528803,250.7,3577.177095,959.0,849.5,1287.0,188.724097,698.5,2393.0,463.6,7484.0,2116.0,3174.637407,4822.0,256.188179,68.770895,723.0,536.52
2017-03-21,345.6,1054.0,458.35,256.113405,363.0,629.5,316.050566,1697.410031,500.780751,532.533227,1507.784405,3027.953624,644.5,640.0,1843.582786,3362.603508,218.509116,3065.0,2365.0,656.0,3880.0,,209.6,7378.34,1050.685768,1888.915798,1649.0,3876.0,,972.5,1237.0,230.0,5188.0,2102.0,243.4,73.9,315.714242,,4826.5,1501.0,391.8,155.4,639.73195,1452.408294,261.5,423.171285,,1516.180931,215.1,712.66038,849.490217,2595.466199,327.05,3901.419238,1896.0,467.163207,1633.143219,2319.5,701.957916,4315.366464,,1106.0,1153.887881,1669.0,371.253901,438.7,383.1,2824.185892,2097.0,571.5,919.0,1626.0,3634.499282,1572.0,1057.0,922.865219,1008.0,94.2,717.5,731.5,7040.0,1757.0,1538.0,1184.141843,251.5,3587.386993,953.5,829.5,1260.0,188.624243,686.5,2404.0,461.6,7439.0,2112.5,3168.647525,4752.0,255.067414,68.21517,709.0,531.93
2017-03-22,328.0,1049.0,454.75,249.529513,360.4,615.5,315.523975,1687.309406,501.239762,527.593215,1523.318565,3012.026607,644.5,629.5,1845.495216,3347.139312,215.573645,3018.0,2312.0,645.5,3871.0,,207.65,7324.72,1040.679237,1890.799064,1608.0,3827.0,,959.5,1238.0,224.55,5180.0,2099.0,242.6,74.26,310.740858,,4852.5,1498.0,389.6,155.0,632.406775,1425.573007,264.3,418.723093,,1492.130474,213.3,704.567076,829.284305,2540.845339,330.55,3814.74343,1866.0,454.953259,1625.764559,2310.0,693.630432,4312.152836,,1102.0,1150.013174,1646.0,360.98729,435.7,383.4,2836.678604,2072.0,570.5,911.0,1624.0,3587.42806,1552.0,1041.0,923.787623,1008.0,92.85,711.5,725.0,7025.0,1748.0,1545.0,1201.234508,250.9,3605.950445,960.0,843.5,1229.0,185.578695,681.0,2412.0,462.9,7430.0,2104.5,3199.595249,4703.0,248.996604,67.113645,703.0,527.51
2017-03-23,322.7,1055.0,456.6,248.212734,357.8,629.5,307.960208,1691.854688,503.993827,524.135207,1491.27936,2972.891648,652.5,635.5,1856.013583,3372.05385,220.160319,3033.0,2333.0,635.0,3907.0,,211.0,7340.71,1053.687728,1912.456623,1649.0,3799.5,,1022.0,1252.0,223.9,5174.0,2112.0,244.1,75.74,322.600466,,4959.5,1503.0,395.1,154.8,632.113768,1421.857352,264.0,425.04941,,1502.151498,215.2,709.063356,848.648304,2576.934121,331.4,3870.175633,1863.0,461.854534,1633.143219,2301.0,730.859184,4301.976348,,1100.0,1146.138467,1670.0,361.980833,436.9,390.2,2870.825352,2026.0,569.5,918.0,1628.0,3626.487159,1556.0,1056.0,929.322047,1008.0,92.15,718.5,727.3,6970.0,1768.0,1555.0,1190.314194,249.2,3897.396633,969.0,836.5,1243.0,189.323221,685.0,2421.0,454.4,7334.0,2097.5,3255.500813,4792.0,248.996604,67.907537,712.5,528.36
2017-03-24,323.8,1069.0,451.85,249.035721,359.4,631.0,306.141074,1687.309406,498.026687,519.195196,1500.017325,2964.700611,653.0,647.0,1844.539001,3359.16702,219.242984,3016.0,2322.0,643.5,3921.0,,211.6,7336.82,1055.689034,1904.923559,1609.0,3815.0,,1012.0,1243.0,226.95,5277.0,2083.0,244.0,76.32,317.435798,,4928.5,1504.0,399.0,154.1,633.188127,1421.031651,264.8,425.939048,,1514.176726,216.4,708.1641,846.122565,2565.229652,325.65,3878.238499,1891.0,478.842287,1621.665304,2308.0,743.105484,4304.118767,,1102.0,1159.699943,1685.0,363.967919,438.2,392.3,2895.394353,2001.0,570.5,916.5,1636.0,3613.46746,1601.0,1061.0,934.395269,1004.0,92.55,710.0,726.6,6975.0,1762.0,1560.0,1189.364601,248.5,3833.352725,967.5,830.5,1235.0,190.721177,686.0,2411.0,456.7,7345.0,2083.0,3206.583444,4782.0,248.996604,67.530438,706.0,524.28
2017-03-27,326.2,1059.0,447.9,244.591594,356.1,634.5,292.73693,1693.874813,499.403719,516.72519,1504.87175,2850.48114,641.0,643.5,1839.757925,3383.222436,219.059517,3014.0,2331.0,633.0,3925.0,,210.6,7293.5,1044.68185,1899.273761,1589.0,3820.0,,1021.0,1243.0,224.2,5228.0,2088.0,245.1,75.48,320.018132,,4974.5,1505.0,400.0,153.0,631.332416,1404.517628,265.0,428.014871,,1511.170419,219.5,705.466332,852.015956,2584.737101,324.95,3854.049901,1846.0,468.224941,1622.485155,2297.5,736.737408,4303.583162,,1103.0,1155.825235,1693.0,353.370127,436.0,391.0,2886.649454,2000.0,563.5,877.0,1632.0,3602.450791,1594.0,1057.0,936.240077,1006.0,90.3,701.5,723.0,7015.0,1738.0,1561.0,1142.834569,247.4,3928.026328,968.0,791.5,1223.0,189.67271,677.0,2415.0,455.9,7351.0,2078.0,3225.551404,4749.0,250.117369,66.438837,700.5,520.54
2017-03-28,325.2,1070.0,453.45,248.048137,363.6,635.5,298.337947,1693.874813,501.239762,526.605213,1516.52237,2930.571287,650.5,642.0,1851.232507,3378.926826,222.178455,3024.0,2331.0,656.0,3928.0,,210.25,7343.42,1037.677278,1906.806825,1604.0,3827.0,,1022.0,1240.0,228.1,5219.0,2097.0,245.7,76.5,317.818366,,4960.0,1496.0,400.3,152.0,640.024957,1422.270203,268.9,427.718325,,1510.168317,218.3,700.520424,840.650131,2547.672947,324.25,3873.199208,1865.0,472.47188,1635.602772,2306.0,729.87948,4291.264256,,1102.0,1165.899475,1703.0,354.36367,439.5,388.0,2919.963355,2000.0,569.5,874.5,1624.0,3604.453821,1595.0,1056.0,934.856471,1000.0,92.3,700.5,752.4,7065.0,1735.0,1564.0,1157.078457,247.5,3980.932164,968.0,798.5,1228.0,190.920885,685.0,2402.0,455.5,7320.0,2111.0,3219.561522,4765.0,247.408854,66.280058,702.0,523.77
2017-03-29,325.5,1062.0,461.2,249.858707,366.9,632.0,299.678362,1695.389906,496.190644,524.629209,1490.308475,2965.610726,647.5,643.0,1863.663304,3343.702824,221.444587,3106.0,2329.0,661.0,3923.0,,210.7,7373.72,1044.68185,1914.339889,1638.0,3825.5,,1028.0,1238.0,227.3,5318.0,2098.0,245.1,76.58,320.87891,,4954.5,1488.0,396.5,152.2,641.099316,1410.297536,273.0,425.543654,,1513.174624,219.3,697.373028,834.335783,2583.761729,322.35,3877.230641,1876.0,468.224941,1620.845453,2316.0,728.899776,4318.044487,,1102.0,1182.173246,1715.0,351.383041,435.1,389.6,2900.391438,1997.0,573.5,875.0,1622.0,3594.438668,1614.0,1061.0,934.395269,1000.0,93.3,740.5,756.0,7025.0,1745.0,1563.0,1172.271936,246.0,4009.705514,970.0,816.0,1231.0,189.972272,691.0,2376.0,458.3,7311.0,2130.0,3165.652585,4778.0,247.502251,66.031967,707.5,525.98
2017-03-30,325.0,1064.0,461.65,252.16307,367.2,634.5,303.986837,1695.894938,500.321741,521.665202,1509.726175,2994.279358,655.0,648.0,1890.437328,3385.799802,222.361922,3133.0,2325.0,668.0,3950.0,,208.8,7369.52,1027.670747,1940.705613,1678.0,3841.5,,1031.0,1218.0,228.05,5310.0,2101.0,246.4,77.72,316.957588,,4927.0,1465.0,396.4,155.1,640.70864,1392.957812,273.2,429.102207,,1512.172522,217.6,672.19386,847.806391,2531.091614,317.0,3967.937882,1950.0,474.064481,1631.503517,2309.0,727.5,4278.945349,,1100.0,1178.298538,1735.0,348.402412,428.0,389.0,2926.626135,2009.0,569.5,875.0,1622.0,3586.426545,1631.0,1062.0,927.938441,990.0,93.4,737.5,766.0,7040.0,1740.0,1566.0,1198.860526,247.0,3954.01516,970.0,840.0,1228.0,188.724097,687.0,2366.0,453.9,7339.0,2123.0,3177.632348,4802.0,247.689045,66.141127,709.5,516.8
2017-03-31,326.1,1059.0,457.55,248.212734,366.1,630.5,299.821978,1676.198719,501.698773,525.617211,1510.69706,2921.015076,642.5,652.0,1842.626571,3400.404876,222.086722,3171.0,2320.0,682.5,3934.0,,208.1,7322.92,1059.691646,1940.705613,1653.0,3867.0,,1024.0,1216.0,225.1,5300.0,2094.0,246.7,77.06,322.31354,,4912.5,1476.0,398.8,159.8,635.727521,1392.132111,279.0,428.706812,,1509.166214,217.0,671.744232,863.802738,2541.820712,318.2,3938.709993,1917.0,473.533614,1630.683666,2283.5,733.5,4220.02884,,1094.0,1178.686009,1752.0,350.389498,428.0,392.3,2927.042559,1981.0,564.0,882.0,1628.0,3569.400783,1619.0,1062.0,934.856471,993.5,93.2,749.5,763.0,7025.0,1724.0,1564.0,1158.028049,247.3,4009.705514,975.0,834.5,1193.0,185.32906,685.0,2382.0,456.2,7286.0,2096.0,3201.591876,4769.0,246.848471,65.813647,708.0,515.1
2017-04-03,322.0,1065.0,456.1,247.060553,368.0,628.0,300.252825,1673.673563,503.075805,522.159203,1506.81352,2900.082424,635.0,647.5,1869.400595,3367.75824,220.068585,3191.0,2301.0,676.5,3931.0,,206.65,7282.69,1044.68185,1932.230916,1642.0,3866.5,,1018.0,1216.0,221.45,5290.0,2087.0,246.3,77.4,322.026614,,4910.0,1478.0,397.3,157.6,631.527754,1364.883974,278.0,424.25862,,1511.170419,214.8,669.046464,856.225521,2536.943849,316.0,3918.552828,1909.0,475.126216,1637.242474,2279.0,720.0,4201.282679,,1102.0,1175.973714,1732.0,349.064774,425.4,389.7,2914.96627,1944.0,563.5,885.5,1620.0,3589.431091,1615.0,1055.0,930.705653,993.5,92.7,736.5,748.3,6940.0,1737.0,1561.0,1148.057328,245.0,3866.766938,979.5,826.0,1198.0,184.430374,683.0,2381.0,452.5,7256.0,2076.0,3193.605367,4893.0,245.821103,65.525861,703.5,516.29
2017-04-04,319.6,1084.0,463.65,252.327667,370.2,632.5,306.571922,1677.713813,503.993827,523.147205,1548.561575,2971.071418,640.5,649.0,1877.050316,3350.5758,216.857914,3206.0,2329.0,687.0,3958.0,,206.55,7321.82,1054.688381,1953.888475,1670.0,3856.0,,1012.0,1223.0,217.75,5290.0,2099.0,250.6,77.94,323.74817,,4955.0,1471.0,401.4,158.7,634.262486,1380.572295,277.0,420.106975,,1515.178829,214.3,665.899068,852.015956,2476.470755,313.95,3906.458529,1952.0,483.089225,1633.143219,2286.5,730.0,4217.886422,,1114.0,1175.973714,1751.0,347.077688,427.0,396.5,2913.716998,1949.0,566.0,881.0,1620.0,3621.479583,1617.0,1065.0,930.705653,990.0,93.5,753.0,744.9,7020.0,1746.0,1567.0,1176.070306,245.8,3833.352725,978.5,840.0,1189.0,184.430374,687.0,2367.0,456.0,7246.0,2099.5,3149.679566,4922.0,240.404073,65.009831,707.5,524.62
2017-04-05,318.7,1098.0,465.2,256.278002,369.5,633.5,308.24744,1679.733938,503.534816,523.147205,1528.17299,2974.256821,635.5,644.5,1855.057368,3449.37483,219.701651,3199.0,2338.0,682.5,3949.0,,206.55,7331.68,1071.699484,1958.59664,1682.0,3878.0,,1007.0,1224.0,218.6,5318.0,2100.0,250.9,77.8,320.209416,,4857.5,1485.0,401.1,158.7,639.341274,1385.113652,277.3,417.932304,,1513.174624,217.2,666.798324,856.225521,2470.61852,313.6,3926.615694,1970.0,495.299173,1644.621133,2286.5,720.0,4220.02884,,1119.0,1181.398304,1739.0,346.746507,425.0,390.8,2946.614475,1932.0,565.0,881.5,1604.0,3491.282584,1628.0,1053.0,933.934067,992.5,93.5,745.5,749.0,7145.0,1734.0,1574.0,1178.444288,245.2,3813.861101,980.0,853.0,1194.0,183.981031,689.0,2380.0,457.8,7255.0,2113.5,3081.794238,4938.0,239.376705,64.989984,710.0,524.11
2017-04-06,318.8,1090.0,464.45,258.088573,367.7,624.5,305.758099,1649.937094,513.174042,508.327171,1547.59069,2964.700611,634.0,640.5,1858.882228,3423.60117,218.050449,3202.0,2327.0,637.0,3963.0,,204.0,7303.2,1089.71124,1962.363172,1679.0,3884.0,,1016.0,1229.0,216.4,5291.0,2145.0,249.7,78.7,320.974552,,4795.0,1483.0,399.9,160.1,636.606542,1383.462249,279.2,425.642502,,1511.170419,217.4,656.007252,892.42778,2440.381973,314.2,3929.639269,1967.0,498.484376,1643.801282,2292.0,717.0,4261.270397,,1120.0,1186.435424,1716.0,348.071231,430.0,393.5,2939.951695,1899.0,564.0,879.0,1609.0,3488.278038,1622.0,1034.0,940.390895,997.0,93.65,746.0,746.2,7095.0,1727.0,1570.0,1182.242658,245.6,3793.21685,980.0,861.0,1180.0,184.929644,684.0,2388.0,469.2,7240.0,2115.5,3119.730157,4971.0,237.602161,63.59,712.0,523.94
2017-04-07,323.6,1087.0,470.4,262.368103,370.0,632.5,307.433617,1653.472313,512.715031,507.83317,1576.71724,2962.425322,649.0,642.5,1862.707089,3455.388684,218.60085,3236.0,2346.0,639.5,3998.0,,203.2,7349.37,1099.717771,1959.538273,1691.0,3913.5,,1020.0,1236.0,215.3,5357.0,2146.0,251.0,78.1,322.217898,,4793.5,1487.0,399.0,162.0,639.145936,1383.049399,280.0,427.125233,,1530.210365,217.8,651.061344,878.115259,2422.825268,312.05,3954.835725,1991.0,505.916518,1642.16158,2281.5,716.5,4328.220975,,1119.0,1183.723129,1731.0,346.746507,427.1,393.4,2912.051303,1884.0,567.0,882.5,1617.0,3497.291677,1634.0,1030.0,952.382148,1003.0,93.5,755.5,742.0,7100.0,1773.0,1578.0,1173.221529,246.3,3775.386291,979.5,869.0,1188.0,189.423075,689.0,2403.0,475.7,7387.0,2145.5,3098.76557,5010.0,244.513544,63.02,712.5,529.38
2017-04-10,324.6,1090.0,469.65,262.368103,370.6,633.5,305.087891,1654.482375,518.223161,506.845168,1536.910955,2968.796129,642.0,650.0,1869.400595,3466.55727,219.242984,3227.0,2332.0,635.5,4012.0,,203.9,7348.94,1095.715158,1939.76398,1682.0,3892.0,,1027.0,1252.0,216.2,5345.0,2178.0,250.1,81.32,330.347468,,4738.0,1481.0,402.0,162.0,641.489992,1386.765054,281.0,421.194311,,1520.189341,216.7,653.309484,889.060128,2514.510282,315.0,3949.796434,1991.0,502.200447,1642.16158,2282.5,710.5,4342.6823,,1117.0,1182.560717,1725.0,350.058317,428.6,392.6,2925.376863,1946.0,571.5,885.5,1602.0,3537.352291,1617.0,1047.0,946.847723,998.5,93.7,762.0,736.6,7015.0,1761.0,1584.0,1172.271936,246.4,3857.031483,979.5,851.0,1198.0,193.916506,691.0,2393.0,474.2,7360.0,2143.5,3139.69643,5010.0,245.260721,63.05,717.0,532.1
2017-04-11,327.4,1090.0,470.7,266.81223,372.1,639.0,306.763409,1661.552813,521.436236,513.267182,1603.90202,2981.082686,641.5,650.0,1886.612467,3504.358638,215.114978,3235.0,2370.0,629.5,4016.0,,203.3,7365.5,1115.728221,1961.421539,1686.0,3921.5,,1028.0,1255.0,215.0,5392.0,2210.0,251.5,88.02,330.44311,,4745.0,1501.0,410.8,163.5,642.369013,1384.28795,284.4,429.695299,,1536.222979,217.6,654.658368,907.582214,2525.239379,312.95,3961.890733,1982.0,505.916518,1651.179941,2291.0,719.0,4329.292184,,1121.0,1181.398304,1730.0,357.013118,430.4,392.3,2909.552761,1919.0,565.5,884.0,1614.0,3590.432606,1625.0,1053.0,950.998542,1002.0,92.4,764.5,726.6,7065.0,1768.0,1584.0,1157.078457,247.3,3868.292888,979.5,848.5,1194.0,195.314462,687.0,2402.0,476.2,7391.0,2142.0,3149.679566,5030.0,247.502251,62.96,726.0,533.12
2017-04-12,325.9,1090.0,472.5,273.396122,370.4,650.0,296.806045,1662.057844,517.305139,512.27918,1568.95016,2862.312639,646.5,657.0,1873.225455,3539.58264,212.271241,3220.0,2371.0,635.5,4056.0,,204.3,7348.99,1118.73018,1972.721135,1678.0,3918.5,,1042.0,1259.0,213.7,5382.0,2187.0,252.1,90.04,329.104122,,4734.5,1504.0,414.9,165.6,640.024957,1373.966686,288.1,434.93428,,1551.254515,219.4,658.255392,892.42778,2550.599064,315.7,3952.820008,2008.0,495.83004,1648.720388,2305.0,723.5,4355.001206,,1120.0,1180.623363,1737.0,354.36367,433.1,394.0,2914.96627,1922.0,567.5,883.5,1629.0,3604.453821,1625.0,1058.0,960.222582,1013.0,92.75,766.0,721.4,7180.0,1764.0,1592.0,1111.972813,249.6,3895.507952,981.0,824.5,1217.0,184.130812,686.5,2430.0,477.7,7492.0,2131.0,3151.676193,5110.0,240.871058,62.54,729.0,527.85
2017-04-13,327.0,1090.0,471.1,272.737733,368.5,663.5,295.896478,1663.572938,525.108322,511.291178,1593.222285,2840.469871,643.0,659.0,1892.349758,3586.83435,209.519237,3225.0,2366.0,632.5,4063.0,,204.0,7327.59,1117.729527,1974.604401,1652.0,3933.5,,1042.0,1259.0,212.65,5383.0,2221.0,253.1,90.08,331.686456,,4743.0,1495.0,414.7,166.0,628.890691,1373.553836,289.1,446.894973,,1554.260822,216.3,671.744232,895.795432,2642.284078,313.1,3964.914307,1997.0,495.299173,1663.477706,2298.0,739.0,4320.72251,,1134.0,1187.597836,1738.0,357.67548,438.7,392.9,2917.881236,1919.0,567.0,885.5,1621.0,3633.497767,1617.0,1066.0,955.610562,1014.0,92.3,771.0,709.5,7135.0,1763.0,1583.0,1111.02322,251.6,3934.922873,986.0,835.0,1220.0,181.235046,686.0,2444.0,479.9,7444.0,2106.5,3174.637407,5140.0,241.338044,62.71,746.0,529.04
2017-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1187.597836,,,,,2917.881236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-18,328.5,1085.0,452.6,268.458203,362.6,650.5,279.380658,1602.464156,532.452495,500.917154,1545.64892,2733.076265,636.5,643.5,1859.838443,3552.46947,206.125098,3195.0,2331.0,616.0,3939.0,,199.7,7147.5,1125.734752,1961.421539,1599.0,3818.5,,1025.0,1235.0,207.3,5263.0,2242.0,247.4,88.9,338.09447,,4586.5,1460.0,414.2,167.0,611.603278,1331.855929,289.7,457.76833,,1523.195648,213.3,671.294604,895.795432,2651.062431,310.35,3872.191349,1933.0,471.410145,1656.099047,2244.5,730.5,4247.880281,,1122.0,1182.948187,1702.0,350.058317,434.9,389.8,2948.28017,1881.0,557.5,874.0,1581.0,3559.38563,1573.0,1061.0,933.934067,1002.0,91.5,764.0,696.2,7065.0,1701.0,1564.0,1054.047671,249.3,3929.29217,985.0,806.5,1195.0,175.942783,671.5,2412.0,484.3,7308.0,2049.5,3202.59019,5075.0,237.788955,62.2,750.0,520.03
2017-04-19,335.7,1090.0,447.8,263.684881,364.5,653.5,283.689133,1589.838375,539.796667,502.399157,1500.017325,2758.104436,630.5,639.0,1860.794658,3573.94752,216.21578,3172.0,2313.0,618.5,3981.0,,200.0,7114.36,1113.726914,1969.896236,1624.0,3758.5,,1027.0,1228.0,208.5,5185.0,2297.0,244.0,89.14,342.780928,,4593.5,1437.0,420.9,166.2,606.329152,1338.461538,292.0,458.361422,,1497.140986,209.4,665.44944,940.416821,2685.200468,311.5,3883.27779,1930.0,474.595349,1643.801282,2201.5,735.0,4217.886422,,1131.0,1184.49807,1686.0,359.331385,435.6,397.6,2948.28017,1871.0,562.5,877.5,1587.0,3513.315923,1577.0,1058.0,918.43768,988.0,91.4,772.5,693.4,7095.0,1566.0,1544.0,1068.291558,251.7,4055.044534,982.0,823.0,1204.0,175.343658,667.0,2357.0,482.9,7246.0,2004.5,3311.406377,5120.0,249.74378,63.66,755.5,520.54
2017-04-20,329.2,1095.0,446.65,265.001659,361.5,655.0,287.662504,1578.222656,528.780408,500.423153,1472.832545,2792.23376,619.5,637.5,1851.232507,3624.635718,219.701651,3188.0,2310.0,627.5,3945.0,,199.3,7118.54,1109.724302,1975.546034,1580.0,3753.0,,1037.0,1228.0,207.75,5218.0,2276.0,242.4,88.9,338.285754,,4594.5,1428.0,419.6,165.0,607.891856,1359.104066,290.5,455.49481,,1507.16201,206.2,666.798324,949.677864,2692.028075,311.55,3919.560687,1936.0,476.18795,1647.900537,2204.0,736.5,4231.276538,,1132.0,1200.771842,1701.0,361.318471,436.5,403.7,2936.203881,1845.0,560.0,880.0,1585.0,3522.329561,1591.0,1078.0,913.456698,977.5,91.3,773.5,686.0,7065.0,1592.0,1558.0,1079.211872,253.1,4020.321867,985.0,826.0,1209.0,173.945702,669.0,2340.0,482.4,7275.0,2001.0,3299.426614,5130.0,248.062633,64.06,766.0,522.41
2017-04-21,328.2,1109.0,441.4,265.495451,362.2,655.0,285.939114,1581.252844,526.944365,503.881161,1454.38573,2783.587665,620.5,634.5,1858.882228,3611.748888,219.976852,3212.0,2336.0,628.5,3950.0,,198.75,7114.55,1097.716465,1974.604401,1584.0,3745.0,,1031.0,1238.0,207.95,5200.0,2256.0,239.2,88.8,344.78941,,4566.0,1445.0,422.3,165.0,609.45456,1354.56271,295.5,457.372935,,1517.183034,207.7,662.751672,955.571255,2744.69819,310.95,3949.796434,1922.0,484.15096,1645.440984,2208.0,734.0,4217.886422,,1132.0,1197.284605,1694.0,359.000204,436.8,401.8,2916.631965,1821.0,555.5,903.0,1596.0,3546.36593,1581.0,1086.0,924.248825,975.5,91.4,775.0,685.9,7145.0,1582.0,1562.0,1061.169614,254.5,4015.629614,985.0,818.5,1218.0,173.546286,675.5,2320.0,483.1,7215.0,1992.5,3280.458654,5160.0,248.436221,64.37,765.0,521.73
2017-04-24,337.2,1120.0,449.3,266.647632,370.8,655.5,292.49757,1600.949063,536.124581,521.171201,1471.86166,2832.733891,628.5,645.0,1924.861073,3700.238454,228.691531,3317.0,2379.0,640.0,4051.0,,202.6,7264.68,1111.725608,2022.627684,1625.0,3836.0,,1037.0,1261.0,219.2,5328.0,2284.0,245.1,89.46,351.101782,,4662.5,1417.0,426.7,165.7,623.421227,1396.673467,300.5,465.083134,,1535.220877,200.4,676.240512,984.196297,2808.097402,314.0,3993.134338,2003.0,494.768305,1674.95562,2261.0,742.0,4307.332394,,1149.0,1200.771842,1719.0,376.883978,443.1,410.5,2934.121762,1842.0,564.5,906.0,1641.0,3624.484129,1622.0,1115.0,938.546087,982.5,92.95,799.5,718.5,7285.0,1600.0,1593.0,1072.089928,260.5,4057.859886,985.0,840.5,1244.0,176.691688,687.0,2343.0,488.0,7305.0,2033.0,3297.429986,5215.0,253.479664,66.24,778.0,534.14
2017-04-25,326.4,1116.0,449.25,267.470619,372.7,666.0,298.912411,1615.089938,535.206559,522.653204,1459.240155,2820.902392,630.5,648.5,1928.685933,3436.488,232.452603,3307.0,2373.0,637.5,4051.0,,202.5,7275.64,1120.731486,2032.044014,1647.0,3817.0,,1037.0,1269.0,222.8,5290.0,2267.0,244.9,88.7,349.0933,,4688.0,1398.0,421.4,167.1,627.523325,1398.73772,305.9,459.646455,,1535.220877,199.9,672.643488,977.460993,2745.673562,313.45,4016.315077,2080.0,495.83004,1652.819643,2259.0,745.5,4300.369534,,1136.0,1206.971374,1722.0,372.247444,438.0,405.9,2925.793287,1905.0,563.5,913.0,1650.0,3664.544744,1631.0,1128.0,932.089259,979.0,93.15,794.0,728.1,7280.0,1589.0,1592.0,1066.392373,261.2,4009.060461,985.0,838.0,1264.0,177.440593,686.0,2328.0,492.6,7305.0,2044.5,3239.527795,5205.0,254.22684,66.95,778.0,536.35
2017-04-26,326.8,1115.0,453.65,271.914746,375.0,664.5,296.231582,1581.757875,533.829527,524.629209,1449.531305,2832.278833,637.5,654.0,1929.642148,3430.474146,231.810469,3348.0,2411.0,641.0,4093.0,,203.1,7288.72,1125.734752,2036.752179,1666.0,3848.0,,1042.0,1273.0,224.65,5307.0,2286.0,248.9,89.0,350.04972,,4686.5,1395.0,419.6,168.6,627.132649,1422.683053,309.0,465.577377,,1542.235594,200.0,669.94572,979.986732,2755.427287,310.05,4092.912303,2083.0,507.50912,1660.198302,2261.0,754.0,4292.871069,,1135.0,1213.558376,1722.0,372.909806,436.6,405.7,2964.520696,1943.0,567.5,920.0,1652.0,3802.753865,1651.0,1131.0,927.477239,977.0,94.0,799.5,757.3,7320.0,1599.0,1596.0,1058.795633,261.1,3981.845397,985.0,842.0,1275.0,180.236505,689.5,2305.0,493.0,7287.0,2045.0,3239.527795,5285.0,255.534399,67.41,791.0,543.66
2017-04-27,335.8,1114.0,442.65,268.62756,373.5,670.0,286.896553,1574.182406,539.796667,521.665202,1394.19086,2757.649378,631.0,642.0,1925.817288,3479.4441,232.452603,3391.0,2409.0,638.5,4086.0,,202.15,7237.17,1118.73018,2036.752179,1627.0,3820.0,,1049.0,1273.0,223.95,5236.0,2340.0,249.5,88.72,350.336646,,4698.0,1394.0,421.3,168.8,625.765283,1435.06857,307.7,458.855665,,1553.25872,198.8,666.348696,972.409515,2762.254895,308.1,4109.038035,1945.0,499.015244,1661.018153,2255.5,745.5,4251.093909,,1141.0,1214.333318,1680.0,363.305557,438.4,409.6,2923.711168,1966.0,563.5,910.5,1668.0,3791.737196,1638.0,1139.0,928.860845,984.0,94.1,805.0,741.3,7245.0,1610.0,1576.0,1033.156636,246.9,4038.152426,975.0,818.5,1276.0,182.233586,684.0,2320.0,489.8,7194.0,2010.5,3292.438418,5250.0,255.81459,68.97,791.0,544.85
